NO,FOOD_NAME,FOOD_TYPE,AMOUNT_PER_SERVINGS,UNIT,KCAL,PROTEIN,FAT,CARBOHYDRATE
26213,부산식 돼지국밥 곰탕,즉석조리식품,500,g,290,21,23,0
26214,따숨갈비탕,즉석조리식품,600,g,140,24,5.4,0
26215,남원골 추어탕,즉석조리식품,250,g,88.5,6,3.5,8
26216,서산 콩비지 추어탕,즉석조리식품,100,g,33.1,2.3,1.1,3.5
26217,삼계탕,즉석조리식품,100,g,45,5,3,0
26218,따숨 소내장탕,즉석조리식품,600,g,265,28,17,0
26219,HEARTY SPOON 순살감자탕,즉석조리식품,500,g,365,38,10,31
26220,구수한 추어탕,즉석조리식품,500,g,195,14,5,24
26221,진추어탕,즉석조리식품,500,g,195,14,5,24
26222,갈비탕,즉석조리식품,700,g,265,11,13,26
26223,진한황태설렁탕,즉석조리식품,500,g,90,17,1.9,2
26224,우거지 버섯 들깨탕,즉석조리식품,500,g,260,13,15,17
26225,인삼갈비탕,즉석조리식품,100,g,44,5.4,2.1,0.8
26226,따숨추어탕,즉석조리식품,600,g,175,22,7,6
26227,지리산품은남원추어탕,즉석조리식품,100,g,41,3,1.6,3
26228,국민마라탕,즉석조리식품,100,g,129,4,4.6,18
26229,남원골 장어탕,즉석조리식품,250,g,121.5,8,6.5,7
26230,OK COOK 시원한 알탕,즉석조리식품,500,g,195,31,5,6
26231,쉐푸드 버섯들깨탕,즉석조리식품,500,g,270,12,19,11
26232,추마루 추어탕,즉석조리식품,550,g,197,14,5,16
26233,혼자먹는남원추어탕,즉석조리식품,100,g,31,3,2,12
26234,비비고 갈비탕,즉석조리식품,400,g,115,14,6,1
26235,간편닭곰탕,즉석조리식품,10,g,40,1,0.7,7
26236,옛날 추어탕,즉석조리식품,500,g,200,11,13,10
26237,오뚜기 닭백숙 누룽지탕,즉석조리식품,190,g,315,12,2.2,62
26238,안심 닭볶음탕,즉석조리식품,600,g,880,66,27,93
26239,종가반상사골우거지들깨탕,즉석조리식품,450,g,155,9,7,14
26240,시원한 대구탕,즉석조리식품,400,g,100,20,2,0
26241,얼큰한 알탕,즉석조리식품,400,g,100,14,2.4,6
26242,어탕,즉석조리식품,100,g,33.95,1.9,2.07,1.93
26243,오뚜기 사천 누룽지탕,즉석조리식품,190,g,350,8,9,59
26244,남원광원추어탕,즉석조리식품,100,g,25,1,0.8,3
26245,마더스스푼 소갈비우거지탕,즉석조리식품,600,g,405,20,34,6
26246,쿡탐 꼬리곰탕,즉석조리식품,480,g,275,32,13,7
26247,우거지갈비탕,즉석조리식품,600,g,116,14.52,1.92,10.14
26248,진한추어탕,즉석조리식품,500,g,165,10,8,13
26249,명품 추어탕,즉석조리식품,100,g,41.85,2.35,2.01,3.59
26250,일품 추어탕,즉석조리식품,100,g,41.85,2.35,2.01,3.59
26251,미스타셰프의 추어탕,즉석조리식품,100,g,41.85,2.35,2.01,3.59
26252,안용준 추어탕,즉석조리식품,100,g,41.85,2.35,2.01,3.59
26253,OK COOK 얼큰한 대구탕,즉석조리식품,500,g,165,31,2.5,5
26254,쿡탐 우거지갈비탕,즉석조리식품,500,g,170,11,8,13
26255,종가반상 명태알탕,즉석조리식품,450,g,165,21,7,4
26256,추어탕,즉석조리식품,100,g,42.6,3.2,2.5,2
26257,비비고 알탕,즉석조리식품,440,g,165,21,39,12
26258,원조동해회관짱뚱어탕,즉석조리식품,500,g,130,10,3.5,15
26259,OK COOK 추어탕,즉석조리식품,500,g,240,14,12,19
26260,스지어묵탕,즉석조리식품,380,g,250,22,10,18
26261,토속 우렁추어탕,즉석조리식품,350,g,120,15,3.7,6
26262,서울식 쇠고기 보양탕,즉석조리식품,500,g,250,20,10,20
26263,생야채계란탕,즉석조리식품,170,g,33.3,1.9,0.7,4.9
26264,쿡탐 짬뽕탕,즉석조리식품,500,g,115,7,3,15
26265,맑은대구탕,즉석조리식품,150,g,39.8,8.7,0.2,0.9
26266,비비고 추어탕,즉석조리식품,460,g,195,12,9,16
26267,아워홈 진한 추어탕,즉석조리식품,400,g,165,10.8,6,16.52
26268,꼭지단 추어탕,즉석조리식품,250,g,124,7,7.3,8
26269,그 시절 추어탕,즉석조리식품,250,g,124,7,7.3,8
26270,구스통 추어탕,즉석조리식품,250,g,124,7,7.3,8
26271,마더스 스푼 갈비탕,즉석조리식품,600,g,100,15,3.2,2
26272,남도식 그시절 추어탕,즉석조리식품,250,g,125,7,7,8
26273,나비골추어탕,즉석조리식품,250,g,125,7,7,8
26274,현추어탕,즉석조리식품,100,g,37.14,3.16,0.09,6.51
26275,옛날 들깨감자탕,즉석조리식품,600,g,575,33,33,36
26276,가평장어추어탕,즉석조리식품,420,g,110,9,4,10
26277,마더스스푼 추어탕,즉석조리식품,600,g,125,10,3.7,14
26278,진한추어탕,즉석조리식품,600,g,290,17,14,25
26279,종가반상 남도 추어탕,즉석조리식품,450,g,155,13,7,10
26280,오뚜기삼진어묵가쓰오어묵탕,즉석조리식품,100,g,105,9,2.3,12
26281,남도추어탕,즉석조리식품,500,g,190,13,14,4
26282,느타리버섯계란탕,즉석조리식품,100,g,32,4,1.3,0.7
26283,비비고 동태탕,즉석조리식품,460,g,175,32,1.9,7
26284,쉐푸드추어탕,즉석조리식품,460,g,265,19,14,14
26285,어부가 만든 민물새우탕,즉석조리식품,100,g,33.1,2.57,0.5,4.58
26286,구수한추어탕,즉석조리식품,480,g,155,12,4.3,17
26287,버섯들깨탕,즉석조리식품,150,g,70,4,4.5,4
26288,종가반상 얼큰알탕,즉석조리식품,450,g,150,19,3.5,10
26289,남원추어탕,즉석조리식품,500,g,190,16.5,8,13.5
26290,오뚜기삼진어묵얼큰한어묵탕,즉석조리식품,100,g,105,10,2,12
26291,닭볶음탕,즉석조리식품,130,g,95,7,3.5,9
26292,진한 소고기들깨탕,즉석조리식품,500,g,245,18,11,18
26293,생채움 추어탕,즉석조리식품,450,g,205,12,10,16
26294,닭곰탕,즉석조리식품,150,g,20,3,0,1
26295,시집가는마추어탕,즉석조리식품,500,g,175,14,4.95,18.7
26296,비비고 감자탕,즉석조리식품,460,g,305,34,9,22
26297,명월관갈비탕,즉석조리식품,600,g,370,41,21.6,4
26298,양반 얼큰동태탕,즉석조리식품,550,g,165,23,3.1,11
26299,우거지추어탕,즉석조리식품,500,g,225,16,10,18
26300,요리하다 추어탕,즉석조리식품,500,g,305,16,19,18.5
26301,최가네추어탕,즉석조리식품,100,g,26,1,1,3
26302,설렁탕,즉석조리식품,150,g,35,3,2.3,0
26303,해물알탕,즉석조리식품,100,g,36.87,3.94,1.6,1.7
26304,아이 맛있는 한우나주곰탕,즉석조리식품,200,g,30,2,1.7,2
26305,해물누룽지탕,즉석조리식품,100,g,55.23,2.22,3.5,3.69
26306,옛날 닭볶음탕,즉석조리식품,200,g,205,21,3.7,22
26307,클래식들깨어글탕,즉석조리식품,150,g,55,3,2.2,6
26308,요리하다삼선해물누룽지탕,즉석조리식품,550,g,500,19.8,24,51
26309,추어탕,즉석조리식품,100,g,16,2,0,2
26310,항아리홍어탕,즉석조리식품,600,g,177,31,2.4,10
26311,소내장탕,즉석조리식품,100,g,60,3,1.1,9
26312,따끈어묵탕,즉석조리식품,200,g,146,10,2.8,20
26313,곱도리탕,즉석조리식품,400,g,450,37,15,42
26314,다고내 풍천 민물 장어탕,즉석조리식품,400,g,215,13,8,22
26315,오뚜기 닭볶음탕,즉석조리식품,350,g,460,41,11,49
26316,화끈한 마라탕,즉석조리식품,350,g,105,10,4.2,7
26317,마라탕,즉석조리식품,300,g,165,12,5.1,18
26318,닭곰탕,즉석조리식품,170,g,148,20,0,17
26319,한우들깨탕,즉석조리식품,150,g,28,2,1.3,2
26320,강블리라이프 블링김치찌개,즉석조리식품,500,g,265,1.99,3.9,2.58
26321,100년보다 깊은 제주콩 청국장찌개,즉석조리식품,300,g,192.6,22.5,0.9,24
26322,강강술래 김진민 총괄셰프의 한우 된장찌개,즉석조리식품,500,g,280,25,12,17
26323,콩비지찌개,즉석조리식품,430,g,220,16,9,18
26324,외갓집 파주명가 부대찌개,즉석조리식품,1,g,435,17.7,23.25,34.15
26325,차돌양지 된장찌개,즉석조리식품,100,g,55,4,2.7,3.6
26326,시집가는참치김치찌개,즉석조리식품,400,g,106,7.2,6.3,5.2
26327,포켓 김치찌개,즉석조리식품,284,g,346,11,9,55
26328,포켓 차돌된장찌개,즉석조리식품,182,g,159,10,7,14
26329,시집가는전라도식마김치찌개,즉석조리식품,400,g,71,4.24,2.32,8.32
26330,고메이494 김치찌개,즉석조리식품,350,g,168,12,7,14
26331,김치청국장찌개,즉석조리식품,500,g,215,21,6.5,18
26332,시원한 김치찌개,즉석조리식품,235,g,334,10,9,53
26333,차돌된장찌개,즉석조리식품,140,g,137,9,6,14
26334,포켓 참치순두부찌개,즉석조리식품,272,g,215,17,11,12
26335,포켓 부대찌개,즉석조리식품,185,g,307,12,12,38
26336,맵칼 부대찌개,즉석조리식품,155,g,288,12,12,33
26337,고메이494청국장찌개,즉석조리식품,350,g,228,23,9.1,14
26338,콩비지찌개,즉석조리식품,500,g,175,16,3.7,19
26339,오롯한 콩비지찌개,즉석조리식품,570,g,200,18,4.2,22
26340,칼칼한 청양고추 부대찌개,즉석조리식품,100,g,72.7,3,2.3,10
26341,맛있는 콩비지찌개,즉석조리식품,500,g,255,22,11,17
26342,오케이쿡 차돌 된장찌개,즉석조리식품,500,g,320,25,14,23
26343,4남매된장찌개,즉석조리식품,160,g,200,19,7,15
26344,요리하다 순두부찌개,즉석조리식품,500,g,205,18,9,13
26345,청국장찌개,즉석조리식품,500,g,240,23,3.7,30
26346,깊은맛 청국장찌개,즉석조리식품,500,g,240,23,3.7,30
26347,김치콩비지찌개,즉석조리식품,300,g,160,12,6,14
26348,맛있는순두부찌개,즉석조리식품,250,g,130,8,6,11
26349,OK COOK 콩비지찌개,즉석조리식품,500,g,250,19,10,21
26350,김치찌개,즉석조리식품,100,g,47.9,6.4,1.9,1.3
26351,아워홈 백합조개순두부찌개,즉석조리식품,350,g,120,9,4.2,12
26352,얼큰한 고추장찌개,즉석조리식품,195,g,291,9,8,47
26353,콩비지찌개,즉석조리식품,500,g,430,29.5,23,25.65
26354,쉐푸드 차돌된장찌개,즉석조리식품,450,g,145,12,3.3,16
26355,아워홈 백합조개 된장찌개,즉석조리식품,350,g,110,9.8,2.1,13
26356,김치찌개,즉석조리식품,450,g,70,3,1.4,11
26357,유어스 차돌된장찌개,즉석조리식품,300,g,126,14,2.7,12
26358,고메이494 된장찌개,즉석조리식품,350,g,155,12,7.7,9.8
26359,차돌양지 된장찌개,즉석조리식품,350,g,165,13,8,12
26360,맛있는 콩비지찌개,즉석조리식품,100,g,45,4,1.5,4
26361,장가가는마된장찌개,즉석조리식품,380,g,34.5,3.3,1.1,2.7
26362,아워홈 콩비지찌개,즉석조리식품,350,g,160,12.6,6,14
26363,양반 버섯된장찌개,즉석조리식품,460,g,140,11,5.4,15
26364,라면애밥 김치찌개,즉석조리식품,110,g,407,9,11,69
26365,양반 두부김치찌개,즉석조리식품,480,g,200,11,9,20
26366,뚝배기 부대찌개,즉석조리식품,100,g,50.6,3.5,1.5,5.7
26367,맛있는 집밥 김치찌개,즉석조리식품,100,g,15.73,0.76,0.57,1.89
26368,포켓 고추장찌개,즉석조리식품,195,g,291,9,8,47
26369,곰곰 부대찌개,즉석조리식품,1,g,545,30.6,20,60.9
26370,물만 부어 바로 끓여먹는 부대찌개,즉석조리식품,1,g,1538,38,58,129
26371,우렁된장찌개,즉석조리식품,500,g,120,11,0.8,17
26372,구수한 우렁된장찌개,즉석조리식품,500,g,120,11,0.8,17
26373,쿡탐 청국장찌개,즉석조리식품,500,g,320,26,13,25
26374,김치찌개,즉석조리식품,350,g,154,10,4.6,19
26375,칼칼하고 시원한 부대찌개,즉석조리식품,735,g,1478,34,73,101
26376,동트는농가 고추장찌개,즉석조리식품,100,g,71.2,2.9,3.2,7.7
26377,쉐푸드 의성마늘햄 부대찌개,즉석조리식품,450,g,245,16,13,16
26378,HEARTY SPOON 콩비지찌개,즉석조리식품,500,g,385,30,13,37
26379,진한부대찌개,즉석조리식품,500,g,295,16,15,24
26380,대복부대찌개,즉석조리식품,100,g,39.8,2.4,1.4,4.5
26381,시집가는청국장찌개,즉석조리식품,350,g,189,15,4,16.3
26382,아워홈 꽁치아삭김치찌개,즉석조리식품,400,g,225,22,10.4,11
26383,명품청국장찌개,즉석조리식품,40,g,146,12,2,16
26384,OK COOK 순두부찌개,즉석조리식품,500,g,190,12.5,8,17
26385,된장찌개,즉석조리식품,350,g,186,15,7.7,14
26386,맛있는 김치찌개,즉석조리식품,250,g,125,8,7,7
26387,오케이쿡 참치김치찌개,즉석조리식품,500,g,200,22,6,16
26388,콩비지찌개,즉석조리식품,500,g,340,24,20,16
26389,정성들여 끓인 잇츠온 묵은지 김치찌개,즉석조리식품,300,g,150,15,3.5,14
26390,오모가리 김치찌개,즉석조리식품,500,g,180,10,8.5,15
26391,밥상보 돼지고기 김치찌개,즉석조리식품,100,g,36,2,1.7,3
26392,비비고 돼지김치 콩비지찌개,즉석조리식품,500,g,405,27,23,23
26393,청국장찌개,즉석조리식품,350,g,272,20,12,21
26394,화끈한 부대찌개,즉석조리식품,100,g,81.66,2.97,4.94,6.33
26395,우리집 애호박돼지찌개,즉석조리식품,350,g,123,10,3,14
26396,양반 송탄식 부대찌개,즉석조리식품,500,g,300,11,19,21
26397,OK COOK 시골집 김치찌개,즉석조리식품,500,g,220,12,12,17
26398,김치찌개,즉석조리식품,500,g,245,18,12,16
26399,존쿡 델리미트 소시지 부대찌개,즉석조리식품,500,g,330,28,20,9
26400,오모가리 부대찌개,즉석조리식품,600,g,297,26,10,25
26401,리챔참치부대찌개,즉석조리식품,1,g,1045,29,55,108
26402,묵은지 참치김치찌개,즉석조리식품,450,g,142,7,2,24
26403,오뎅식당 부대찌개,즉석조리식품,265,g,135,12,4,12
26404,부대찌개,즉석조리식품,600,g,330,17,8,46
26405,비비고 스팸 부대찌개,즉석조리식품,460,g,310,18,20,15
26406,비비고 돼지고기 김치찌개,즉석조리식품,460,g,240,24,8,18
26407,불꽁치김치찌개,즉석조리식품,300,g,145,12,5.5,12
26408,돼지고추장찌개,즉석조리식품,300,g,160,13,4.2,17.55
26409,비비고 차돌된장찌개,즉석조리식품,460,g,240,18,6,28
26410,존쿡델리미트 부대찌개,즉석조리식품,400,g,235,21,15,4
26411,비비고두부김치찌개,즉석조리식품,460,g,275,17,14,20
26412,묵은지찌개,즉석조리식품,500,g,70,5,1.4,9
26413,잘익은 묵은지찌개,즉석조리식품,500,g,70,5,1.4,9
26414,장가가는청국장찌개,즉석조리식품,300,g,162,15,4,16.3
26415,HEARTY SPOON 부대찌개,즉석조리식품,500,g,285,25,9,26
26416,햄우동사리부대찌개,즉석조리식품,440,g,720,29,33,77
26417,우리집묵은지김치찌개,즉석조리식품,350,g,191,10,11,13
26418,두부된장찌개,즉석조리식품,250,g,95,6,2.4,12
26419,옥수수수염 우린 우렁된장찌개,즉석조리식품,500,g,185,16,1.2,27
26420,맛있는 된장찌개,즉석조리식품,250,g,120,8,3.9,13
26421,돼지고기김치찌개,즉석조리식품,250,g,155,8.8,8,12
26422,진한청국장찌개,즉석조리식품,350,g,303,16,23,8
26423,돼지고기 김치찌개,즉석조리식품,480,g,235,16,12,16
26424,진한돼지고기김치찌개,즉석조리식품,480,g,250,14,14,17
26425,우리집 차돌된장찌개,즉석조리식품,350,g,212,3,12,23
26426,비비고된장찌개,즉석조리식품,460,g,185,14,7,16
26427,사골 부대찌개,즉석조리식품,500,g,360,23,26,9
26428,핫앤쿡 라면애밥 김치찌개,즉석조리식품,110,g,407,9,11,69
26429,OK COOK 묵은지김치찌개,즉석조리식품,500,g,280,17,14,21
26430,아워홈 참치김치찌개,즉석조리식품,250,g,105,6,4.3,10
26431,쟌슨빌소시지부대찌개,즉석조리식품,100,g,39,2,2.1,3
26432,생고기 듬뿍 뚝배기 김치찌개,즉석조리식품,485,g,310,20,18,18
26433,햄묵은지부대찌개,즉석조리식품,320,g,550,24,32,41
26434,종가반상사골김치찌개,즉석조리식품,450,g,255,19,12,18
26435,미가인의정부식부대찌개,즉석조리식품,750,g,1413,31,57,124
26436,오모가리 참치 김치찌개,즉석조리식품,500,g,125,16,2.7,10
26437,청국장찌개,즉석조리식품,400,g,250,20,11,17
26438,부대찌개,즉석조리식품,100,g,50.4,2.46,3,3.39
26439,종가반상얼큰순두부찌개,즉석조리식품,450,g,205,15,8,18
26440,요리하다 차돌양지된장찌개,즉석조리식품,500,g,252,20,8,25
26441,김치찌개,즉석조리식품,500,g,390,10,6,74
26442,소시지와 햄맛이 깊은 의정부식 부대찌개,즉석조리식품,775,g,1159,30,53,82
26443,정성들여 끓인 잇츠온 소고기 강된장찌개,즉석조리식품,300,g,195,11,6,24
26444,오모가리 햄 김치찌개,즉석조리식품,500,g,154,16,5.3,10
26445,진한 차돌된장찌개,즉석조리식품,500,g,297,26,13,19
26446,의정부식 부대찌개,즉석조리식품,500,g,250,16,14,15
26447,오모리두부김치찌개,즉석조리식품,500,g,310,24,15,20
26448,고추장찌개,즉석조리식품,320,g,259,17,9.9,28
26449,소시지부대찌개,즉석조리식품,350,g,180,9,11,11
26450,신선도원 애호박 돼지찌개,즉석조리식품,500,g,235,17,7,26
26451,아워홈 칼칼한 돼지김치찌개,즉석조리식품,300,g,185,15,8,13.53
26452,아워홈 묵은지김치찌개,즉석조리식품,350,g,200,13,8.4,18
26453,맵고진한두부김치찌개,즉석조리식품,480,g,185,8,9,18
26454,돼지고기 두부 김치찌개,즉석조리식품,500,g,250,19,14,12
26455,참치 묵은지 김치찌개,즉석조리식품,500,g,283,21,10,28
26456,한옥집김치찌개,즉석조리식품,650,g,430,25,26,24
26457,구수한버섯된장찌개,즉석조리식품,480,g,182,10,10,13
26458,신선도원 차돌박이 된장찌개,즉석조리식품,500,g,270,20,8,29
26459,우렁된장찌개,즉석조리식품,350,g,127,9,3,16
26460,얼큰한소시지부대찌개,즉석조리식품,480,g,306,13,22,14
26461,구수한청국장찌개,즉석조리식품,480,g,282,24,6,33
26462,냉이된장찌개,즉석조리식품,350,g,111,8,3,13
26463,돼지고기김치찌개,즉석조리식품,350,g,154,10,6,15
26464,고메이494 고추장찌개,즉석조리식품,350,g,283,21,9.8,27
26465,우리집참치묵은지김치찌개,즉석조리식품,350,g,177,11,9,13
26466,부대찌개,즉석조리식품,500,g,355,16.7,22,22
26467,클래식한우시골된장찌개,즉석조리식품,150,g,41,4,1.2,4
26468,아이순두부찌개,즉석조리식품,100,g,40,5,1.3,2
26469,우리집 순두부찌개,즉석조리식품,500,g,255,15,10,26
26470,돼지고기애호박찌개,즉석조리식품,100,g,33,3,0.5,4
26471,닭살두부찌개,즉석조리식품,100,g,29,3,1,2
26472,종가반상 곱창전골,즉석조리식품,400,g,335,28,17,17
26473,정성가득밥상 소곱창전골,즉석조리식품,400,g,370,17,26,17
26474,소고기보양전골,즉석조리식품,450,g,325,19,19,20
26475,쿡탐 부대전골,즉석조리식품,1,g,1765,71,79,193
26476,쿡탐 마라전골,즉석조리식품,914,g,1490,38,60,200
26477,쿡탐 장터소고기전골,즉석조리식품,525,g,725,15,27,105
26478,쿡탐 돼지김치전골,즉석조리식품,560,g,830,21,36,105
26479,쿡탐 곱창전골,즉석조리식품,500,g,390,20,25,21
26480,소문난 육개장전골,즉석조리식품,100,g,175,10,8,15
26481,소곱창전골,즉석조리식품,1,g,2138,47,67,207
26482,서원 육개장전골,즉석조리식품,100,g,175,10,8,15
26483,소곱창전골,즉석조리식품,210,g,270,11,15,23
26484,숯불愛  돼지한마리 곱창전골,즉석조리식품,100,g,89.93,6,5.01,5.21
26485,참숯에 구운 직화곱창전골,즉석조리식품,100,g,65,6,3.6,3
26486,서원 곱창 전골,즉석조리식품,100,g,140,10,6,12
26487,소곱창전골,즉석조리식품,850,g,209,10,12,15
26488,한우숙주전골,즉석조리식품,150,g,30,4,0.5,2
26489,클래식시그니처랍스터버섯전골,즉석조리식품,150,g,34,4,0.9,3
26490,맑은닭버섯국,즉석조리식품,150,g,20,4,0,1
26491,재첩진국,즉석조리식품,250,g,5,0,0,0
26492,진성재첩국,즉석조리식품,250,g,5,0,0,0
26493,순두부애호박국,즉석조리식품,100,g,12,1,0,2
26494,한우미역국,즉석조리식품,150,g,45,4,0,6
26495,순수소고기뭇국,즉석조리식품,170,g,135,17,3.1,10
26496,늘품은 사골황태해장국,즉석조리식품,600,g,143,3.82,0.68,0.61
